Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M2464,Veg Spring Rolls,Indo-Chinese,Breakfast,Non-Vegetarian,"Vegetables, Maida, Spices",874,9,Hard,Daily
M2465,Gobi Manchurian,Indo-Chinese,Snack,Keto,"Cauliflower, Maida, Spices",763,10,Medium,Restaurant-Special
M2466,Veg Spring Rolls,Indo-Chinese,Snack,Keto,"Vegetables, Maida, Spices",589,15,Medium,Party
M2467,Veg Spring Rolls,Indo-Chinese,Snack,Vegan,"Vegetables, Maida, Spices",526,23,Medium,Festive
M2468,Chicken Manchurian,Indo-Chinese,Lunch,Vegan,"Chicken, Maida, Spices",192,30,Hard,Restaurant-Special
M2469,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",308,17,Hard,Festive
M2470,Chicken Manchurian,Indo-Chinese,Lunch,Vegan,"Chicken, Maida, Spices",723,41,Medium,Party
M2471,Veg Fried Rice,Indo-Chinese,Snack,Vegetarian,"Rice, Mixed Veg, Soy Sauce",669,45,Medium,Restaurant-Special
M2472,Gobi Manchurian,Indo-Chinese,Dinner,Keto,"Cauliflower, Maida, Spices",342,43,Hard,Party
M2473,Chicken Manchurian,Indo-Chinese,Snack,High-Protein,"Chicken, Maida, Spices",679,7,Medium,Daily
M2474,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",704,5,Medium,Daily
M2475,Gobi Manchurian,Indo-Chinese,Lunch,Keto,"Cauliflower, Maida, Spices",896,30,Easy,Daily
M2476,Veg Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Mixed Veg, Soy Sauce",261,20,Hard,Party
M2477,Chicken Manchurian,Indo-Chinese,Dinner,Vegetarian,"Chicken, Maida, Spices",773,8,Hard,Restaurant-Special
M2478,Gobi Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Cauliflower, Maida, Spices",151,26,Easy,Restaurant-Special
M2479,Schezwan Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Schezwan Sauce",526,7,Easy,Party
M2480,Paneer Chilli,Indo-Chinese,Dinner,Vegan,"Paneer, Capsicum, Soy Sauce",278,10,Medium,Festive
M2481,Veg Spring Rolls,Indo-Chinese,Breakfast,Non-Vegetarian,"Vegetables, Maida, Spices",779,27,Hard,Daily
M2482,Gobi Manchurian,Indo-Chinese,Dinner,Gluten-Free,"Cauliflower, Maida, Spices",671,4,Hard,Festive
M2483,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Chicken, Soy Sauce",338,10,Easy,Party
M2484,Gobi Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Cauliflower, Maida, Spices",447,26,Medium,Party
M2485,Veg Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Mixed Veg, Soy Sauce",792,42,Medium,Restaurant-Special
M2486,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",253,10,Easy,Restaurant-Special
M2487,Paneer Chilli,Indo-Chinese,Snack,Vegan,"Paneer, Capsicum, Soy Sauce",560,8,Hard,Festive
M2488,Paneer Chilli,Indo-Chinese,Dinner,Vegetarian,"Paneer, Capsicum, Soy Sauce",299,38,Hard,Restaurant-Special
M2489,Hakka Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Soy Sauce",340,12,Hard,Party
M2490,American Chopsuey,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Sauce",224,22,Easy,Party
M2491,Schezwan Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Schezwan Sauce",404,20,Medium,Party
M2492,American Chopsuey,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Sauce",410,31,Hard,Festive
M2493,Paneer Chilli,Indo-Chinese,Dinner,Gluten-Free,"Paneer, Capsicum, Soy Sauce",794,35,Medium,Festive
M2494,Paneer Chilli,Indo-Chinese,Lunch,Vegan,"Paneer, Capsicum, Soy Sauce",449,30,Medium,Daily
M2495,Hakka Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Soy Sauce",310,9,Medium,Festive
M2496,Chicken Manchurian,Indo-Chinese,Snack,Vegetarian,"Chicken, Maida, Spices",777,22,Easy,Party
M2497,Chicken Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Chicken, Soy Sauce",515,9,Hard,Daily
M2498,Paneer Chilli,Indo-Chinese,Dinner,Keto,"Paneer, Capsicum, Soy Sauce",708,23,Easy,Restaurant-Special
M2499,Paneer Chilli,Indo-Chinese,Lunch,Vegetarian,"Paneer, Capsicum, Soy Sauce",341,5,Hard,Restaurant-Special
M2500,Chicken Fried Rice,Indo-Chinese,Snack,Gluten-Free,"Rice, Chicken, Soy Sauce",357,15,Easy,Party
M2501,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",188,36,Medium,Restaurant-Special
M2502,American Chopsuey,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Sauce",510,24,Easy,Daily
M2503,Chicken Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Chicken, Soy Sauce",694,7,Easy,Party
M2504,Chicken Manchurian,Indo-Chinese,Snack,Keto,"Chicken, Maida, Spices",392,11,Easy,Party
M2505,Veg Fried Rice,Indo-Chinese,Snack,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",318,21,Easy,Party
M2506,Hakka Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Soy Sauce",627,37,Hard,Restaurant-Special
M2507,American Chopsuey,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Sauce",480,32,Hard,Party
M2508,Veg Spring Rolls,Indo-Chinese,Lunch,Gluten-Free,"Vegetables, Maida, Spices",859,10,Medium,Daily
M2509,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",523,4,Hard,Restaurant-Special
M2510,Chicken Fried Rice,Indo-Chinese,Dinner,High-Protein,"Rice, Chicken, Soy Sauce",240,44,Easy,Restaurant-Special
M2511,Paneer Chilli,Indo-Chinese,Lunch,Vegetarian,"Paneer, Capsicum, Soy Sauce",209,21,Easy,Festive
M2512,Gobi Manchurian,Indo-Chinese,Dinner,High-Protein,"Cauliflower, Maida, Spices",523,22,Medium,Festive
M2513,Schezwan Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Schezwan Sauce",679,17,Medium,Party
M2514,Veg Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Mixed Veg, Soy Sauce",334,23,Hard,Restaurant-Special
M2515,Hakka Noodles,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Soy Sauce",251,7,Medium,Festive
M2516,American Chopsuey,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Sauce",765,9,Easy,Restaurant-Special
M2517,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",170,35,Hard,Daily
M2518,Gobi Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Cauliflower, Maida, Spices",153,38,Hard,Restaurant-Special
M2519,Schezwan Noodles,Indo-Chinese,Lunch,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",395,43,Medium,Party
M2520,Hakka Noodles,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Soy Sauce",305,25,Medium,Restaurant-Special
M2521,Veg Fried Rice,Indo-Chinese,Dinner,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",541,6,Hard,Party
M2522,Chicken Manchurian,Indo-Chinese,Lunch,Keto,"Chicken, Maida, Spices",487,3,Medium,Daily
M2523,Veg Spring Rolls,Indo-Chinese,Dinner,Vegetarian,"Vegetables, Maida, Spices",727,3,Hard,Party
M2524,Schezwan Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",265,41,Easy,Restaurant-Special
M2525,Veg Spring Rolls,Indo-Chinese,Dinner,High-Protein,"Vegetables, Maida, Spices",872,14,Hard,Restaurant-Special
M2526,Veg Spring Rolls,Indo-Chinese,Snack,Vegetarian,"Vegetables, Maida, Spices",424,40,Easy,Festive
M2527,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",746,20,Medium,Party
M2528,Schezwan Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Schezwan Sauce",553,39,Medium,Restaurant-Special
M2529,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",603,24,Hard,Restaurant-Special
M2530,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",638,45,Medium,Restaurant-Special
M2531,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",560,19,Easy,Restaurant-Special
M2532,Hakka Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Soy Sauce",464,39,Hard,Party
M2533,American Chopsuey,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Sauce",504,42,Easy,Festive
M2534,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",556,28,Medium,Party
M2535,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",607,16,Hard,Festive
M2536,Chilli Chicken,Indo-Chinese,Snack,Vegan,"Chicken, Capsicum, Spices",539,12,Medium,Party
M2537,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",863,25,Hard,Restaurant-Special
M2538,Chicken Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Chicken, Soy Sauce",387,3,Easy,Daily
M2539,Schezwan Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Schezwan Sauce",592,5,Hard,Restaurant-Special
M2540,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",433,5,Easy,Party
M2541,Chilli Chicken,Indo-Chinese,Snack,Vegan,"Chicken, Capsicum, Spices",465,33,Easy,Festive
M2542,Hakka Noodles,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Soy Sauce",203,42,Medium,Restaurant-Special
M2543,Chicken Manchurian,Indo-Chinese,Lunch,Vegetarian,"Chicken, Maida, Spices",665,35,Medium,Daily
M2544,Schezwan Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Schezwan Sauce",325,11,Medium,Festive
M2545,Veg Fried Rice,Indo-Chinese,Snack,High-Protein,"Rice, Mixed Veg, Soy Sauce",721,22,Medium,Festive
M2546,Gobi Manchurian,Indo-Chinese,Breakfast,High-Protein,"Cauliflower, Maida, Spices",835,19,Easy,Festive
M2547,Veg Spring Rolls,Indo-Chinese,Dinner,Vegan,"Vegetables, Maida, Spices",304,35,Medium,Party
M2548,Schezwan Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",618,29,Easy,Party
M2549,Schezwan Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Schezwan Sauce",317,4,Easy,Party
M2550,Veg Spring Rolls,Indo-Chinese,Lunch,Non-Vegetarian,"Vegetables, Maida, Spices",774,25,Medium,Restaurant-Special
M2551,Paneer Chilli,Indo-Chinese,Snack,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",579,43,Easy,Daily
M2552,Veg Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",225,34,Medium,Party
M2553,Chicken Fried Rice,Indo-Chinese,Snack,Vegetarian,"Rice, Chicken, Soy Sauce",324,19,Easy,Party
M2554,Chilli Chicken,Indo-Chinese,Lunch,Non-Vegetarian,"Chicken, Capsicum, Spices",570,29,Easy,Festive
M2555,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",825,7,Medium,Festive
M2556,Veg Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Mixed Veg, Soy Sauce",450,28,Medium,Daily
M2557,Chicken Manchurian,Indo-Chinese,Lunch,Vegan,"Chicken, Maida, Spices",806,37,Hard,Daily
M2558,Chilli Chicken,Indo-Chinese,Dinner,Vegetarian,"Chicken, Capsicum, Spices",756,4,Hard,Festive
M2559,Hakka Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Soy Sauce",339,32,Medium,Daily
M2560,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",844,17,Easy,Daily
M2561,Chilli Chicken,Indo-Chinese,Lunch,Gluten-Free,"Chicken, Capsicum, Spices",710,23,Easy,Daily
M2562,Chilli Chicken,Indo-Chinese,Lunch,Gluten-Free,"Chicken, Capsicum, Spices",845,28,Hard,Party
M2563,Veg Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Mixed Veg, Soy Sauce",639,36,Hard,Daily
M2564,Veg Spring Rolls,Indo-Chinese,Dinner,Gluten-Free,"Vegetables, Maida, Spices",229,25,Medium,Daily
M2565,Paneer Chilli,Indo-Chinese,Breakfast,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",691,20,Hard,Restaurant-Special
M2566,Paneer Chilli,Indo-Chinese,Dinner,Vegan,"Paneer, Capsicum, Soy Sauce",747,41,Medium,Party
M2567,Hakka Noodles,Indo-Chinese,Breakfast,Keto,"Noodles, Vegetables, Soy Sauce",247,29,Hard,Restaurant-Special
M2568,Paneer Chilli,Indo-Chinese,Dinner,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",289,7,Hard,Restaurant-Special
M2569,Schezwan Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Schezwan Sauce",311,31,Hard,Party
M2570,Paneer Chilli,Indo-Chinese,Dinner,Vegetarian,"Paneer, Capsicum, Soy Sauce",420,26,Hard,Daily
M2571,Paneer Chilli,Indo-Chinese,Dinner,Keto,"Paneer, Capsicum, Soy Sauce",432,20,Medium,Festive
M2572,Chicken Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Chicken, Soy Sauce",897,39,Easy,Festive
M2573,Gobi Manchurian,Indo-Chinese,Snack,Non-Vegetarian,"Cauliflower, Maida, Spices",300,30,Medium,Party
M2574,Veg Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",338,10,Hard,Restaurant-Special
M2575,Hakka Noodles,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",177,39,Hard,Daily
M2576,Veg Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Mixed Veg, Soy Sauce",584,25,Hard,Party
M2577,American Chopsuey,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Sauce",776,44,Hard,Party
M2578,American Chopsuey,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Sauce",639,31,Hard,Daily
M2579,Hakka Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Soy Sauce",447,27,Easy,Restaurant-Special
M2580,Chicken Manchurian,Indo-Chinese,Breakfast,Keto,"Chicken, Maida, Spices",840,9,Easy,Daily
M2581,American Chopsuey,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Sauce",888,15,Hard,Daily
M2582,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",803,30,Medium,Daily
M2583,American Chopsuey,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Sauce",461,8,Medium,Festive
M2584,Veg Spring Rolls,Indo-Chinese,Snack,Vegetarian,"Vegetables, Maida, Spices",611,35,Easy,Restaurant-Special
M2585,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",524,9,Easy,Daily
M2586,Gobi Manchurian,Indo-Chinese,Dinner,Non-Vegetarian,"Cauliflower, Maida, Spices",434,33,Hard,Festive
M2587,Gobi Manchurian,Indo-Chinese,Lunch,High-Protein,"Cauliflower, Maida, Spices",862,9,Medium,Restaurant-Special
M2588,Veg Fried Rice,Indo-Chinese,Lunch,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",532,32,Easy,Festive
M2589,Veg Fried Rice,Indo-Chinese,Breakfast,Vegan,"Rice, Mixed Veg, Soy Sauce",335,22,Hard,Festive
M2590,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",410,7,Hard,Party
M2591,American Chopsuey,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Sauce",541,27,Hard,Restaurant-Special
M2592,Veg Fried Rice,Indo-Chinese,Lunch,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",721,7,Hard,Daily
M2593,Gobi Manchurian,Indo-Chinese,Dinner,Non-Vegetarian,"Cauliflower, Maida, Spices",399,8,Easy,Festive
M2594,Gobi Manchurian,Indo-Chinese,Dinner,Gluten-Free,"Cauliflower, Maida, Spices",192,6,Easy,Daily
M2595,American Chopsuey,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Sauce",462,11,Easy,Festive
M2596,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",461,36,Easy,Restaurant-Special
M2597,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",834,20,Easy,Daily
M2598,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",789,27,Medium,Restaurant-Special
M2599,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",631,9,Medium,Festive
M2600,Veg Spring Rolls,Indo-Chinese,Lunch,Non-Vegetarian,"Vegetables, Maida, Spices",334,30,Medium,Daily
M2601,Chilli Chicken,Indo-Chinese,Dinner,Keto,"Chicken, Capsicum, Spices",776,28,Medium,Daily
M2602,Veg Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",733,36,Medium,Festive
M2603,Gobi Manchurian,Indo-Chinese,Breakfast,Keto,"Cauliflower, Maida, Spices",196,43,Hard,Party
M2604,Chicken Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Chicken, Soy Sauce",286,31,Medium,Party
M2605,Veg Spring Rolls,Indo-Chinese,Snack,Keto,"Vegetables, Maida, Spices",276,21,Easy,Restaurant-Special
M2606,American Chopsuey,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Sauce",441,24,Medium,Party
M2607,Veg Spring Rolls,Indo-Chinese,Lunch,High-Protein,"Vegetables, Maida, Spices",383,14,Easy,Festive
M2608,Hakka Noodles,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",694,5,Hard,Daily
M2609,Chicken Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Chicken, Maida, Spices",262,29,Medium,Festive
M2610,Gobi Manchurian,Indo-Chinese,Dinner,Vegetarian,"Cauliflower, Maida, Spices",814,16,Hard,Festive
M2611,Chilli Chicken,Indo-Chinese,Dinner,Non-Vegetarian,"Chicken, Capsicum, Spices",446,39,Easy,Party
M2612,Schezwan Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",563,10,Easy,Festive
M2613,Veg Fried Rice,Indo-Chinese,Breakfast,Vegan,"Rice, Mixed Veg, Soy Sauce",736,38,Easy,Party
M2614,Veg Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Mixed Veg, Soy Sauce",196,5,Medium,Party
M2615,Chilli Chicken,Indo-Chinese,Dinner,Vegan,"Chicken, Capsicum, Spices",289,37,Hard,Festive
M2616,Hakka Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Soy Sauce",807,13,Hard,Festive
M2617,American Chopsuey,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Sauce",395,26,Hard,Daily
M2618,Schezwan Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",533,41,Easy,Restaurant-Special
M2619,Gobi Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Cauliflower, Maida, Spices",175,16,Hard,Party
M2620,Chicken Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Chicken, Soy Sauce",555,6,Medium,Restaurant-Special
M2621,Schezwan Noodles,Indo-Chinese,Lunch,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",731,3,Medium,Restaurant-Special
M2622,Paneer Chilli,Indo-Chinese,Snack,High-Protein,"Paneer, Capsicum, Soy Sauce",363,31,Easy,Daily
M2623,Veg Fried Rice,Indo-Chinese,Snack,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",428,42,Easy,Restaurant-Special
M2624,Chicken Fried Rice,Indo-Chinese,Dinner,Gluten-Free,"Rice, Chicken, Soy Sauce",723,22,Easy,Party
M2625,Schezwan Noodles,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Schezwan Sauce",864,33,Hard,Party
M2626,Chicken Manchurian,Indo-Chinese,Lunch,Keto,"Chicken, Maida, Spices",166,44,Easy,Party
M2627,Veg Fried Rice,Indo-Chinese,Snack,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",171,10,Medium,Restaurant-Special
M2628,Gobi Manchurian,Indo-Chinese,Dinner,High-Protein,"Cauliflower, Maida, Spices",629,24,Hard,Festive
M2629,Chilli Chicken,Indo-Chinese,Snack,Keto,"Chicken, Capsicum, Spices",808,12,Medium,Daily
M2630,Hakka Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Soy Sauce",774,30,Hard,Daily
M2631,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",412,9,Easy,Daily
M2632,Schezwan Noodles,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Schezwan Sauce",887,17,Medium,Restaurant-Special
M2633,Hakka Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Soy Sauce",427,43,Medium,Festive
M2634,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",276,31,Medium,Restaurant-Special
M2635,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",312,28,Hard,Party
M2636,Paneer Chilli,Indo-Chinese,Dinner,Vegan,"Paneer, Capsicum, Soy Sauce",390,13,Medium,Restaurant-Special
M2637,Chicken Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Maida, Spices",847,8,Easy,Daily
M2638,Hakka Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Soy Sauce",265,19,Easy,Restaurant-Special
M2639,Hakka Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Soy Sauce",213,34,Hard,Festive
M2640,Chilli Chicken,Indo-Chinese,Dinner,Keto,"Chicken, Capsicum, Spices",809,31,Medium,Party
M2641,Veg Spring Rolls,Indo-Chinese,Breakfast,Gluten-Free,"Vegetables, Maida, Spices",288,33,Easy,Festive
M2642,Schezwan Noodles,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Schezwan Sauce",530,31,Medium,Festive
M2643,Paneer Chilli,Indo-Chinese,Dinner,Keto,"Paneer, Capsicum, Soy Sauce",386,45,Medium,Daily
M2644,Veg Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",278,40,Easy,Daily
M2645,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",313,13,Easy,Party
M2646,Gobi Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Cauliflower, Maida, Spices",370,18,Medium,Festive
M2647,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",152,25,Hard,Daily
M2648,Paneer Chilli,Indo-Chinese,Dinner,Gluten-Free,"Paneer, Capsicum, Soy Sauce",215,7,Hard,Festive
M2649,Chicken Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Chicken, Maida, Spices",257,16,Hard,Party
M2650,Veg Spring Rolls,Indo-Chinese,Lunch,Vegan,"Vegetables, Maida, Spices",263,27,Medium,Party
M2651,Chilli Chicken,Indo-Chinese,Snack,Gluten-Free,"Chicken, Capsicum, Spices",192,9,Hard,Daily
M2652,Schezwan Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",869,26,Medium,Daily
M2653,Schezwan Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Schezwan Sauce",352,9,Medium,Party
M2654,Chicken Fried Rice,Indo-Chinese,Lunch,Gluten-Free,"Rice, Chicken, Soy Sauce",741,9,Hard,Restaurant-Special
M2655,Hakka Noodles,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Soy Sauce",850,12,Hard,Party
M2656,American Chopsuey,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Sauce",717,8,Easy,Restaurant-Special
M2657,Hakka Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Soy Sauce",721,35,Hard,Restaurant-Special
M2658,Veg Fried Rice,Indo-Chinese,Breakfast,High-Protein,"Rice, Mixed Veg, Soy Sauce",486,39,Easy,Daily
M2659,Veg Spring Rolls,Indo-Chinese,Lunch,Vegetarian,"Vegetables, Maida, Spices",813,35,Easy,Festive
M2660,Veg Fried Rice,Indo-Chinese,Dinner,High-Protein,"Rice, Mixed Veg, Soy Sauce",156,26,Medium,Daily
M2661,Gobi Manchurian,Indo-Chinese,Snack,Vegetarian,"Cauliflower, Maida, Spices",896,22,Hard,Restaurant-Special
M2662,Veg Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Mixed Veg, Soy Sauce",821,14,Medium,Daily
M2663,Hakka Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Soy Sauce",367,43,Medium,Restaurant-Special
M2664,Chicken Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Chicken, Soy Sauce",219,9,Hard,Festive
M2665,Veg Spring Rolls,Indo-Chinese,Snack,Keto,"Vegetables, Maida, Spices",595,20,Medium,Restaurant-Special
M2666,Gobi Manchurian,Indo-Chinese,Dinner,High-Protein,"Cauliflower, Maida, Spices",270,43,Hard,Festive
M2667,Chicken Fried Rice,Indo-Chinese,Snack,Gluten-Free,"Rice, Chicken, Soy Sauce",439,28,Hard,Festive
M2668,Hakka Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Soy Sauce",651,33,Hard,Festive
M2669,Veg Fried Rice,Indo-Chinese,Lunch,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",608,9,Easy,Restaurant-Special
M2670,Chicken Manchurian,Indo-Chinese,Snack,High-Protein,"Chicken, Maida, Spices",850,43,Medium,Party
M2671,Veg Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Mixed Veg, Soy Sauce",232,27,Medium,Party
M2672,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",272,29,Hard,Party
