Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M2998,Chicken Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Chicken, Soy Sauce",863,9,Hard,Daily
M2377,Kadhi Pakora,North Indian,Lunch,Vegetarian,"Besan, Curd, Spices",588,15,Easy,Daily
M3346,Chicken Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Chicken, Soy Sauce",305,32,Medium,Party
M1343,Chicken Chettinad,South Indian,Breakfast,High-Protein,"Chicken, Coconut, Spices",672,45,Medium,Daily
M0321,Vada,South Indian,Lunch,Gluten-Free,"Lentils, Spices",829,38,Medium,Restaurant-Special
M1620,Kadhi Pakora,North Indian,Lunch,Non-Vegetarian,"Besan, Curd, Spices",536,10,Easy,Daily
M3236,Schezwan Noodles,Indo-Chinese,Breakfast,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",661,31,Easy,Restaurant-Special
M2061,Palak Paneer,North Indian,Dinner,Vegan,"Spinach, Paneer, Spices",508,33,Easy,Daily
M2220,Dal Makhani,North Indian,Dinner,Non-Vegetarian,"Urad Dal, Butter, Cream",869,15,Easy,Restaurant-Special
M1674,Chole Bhature,North Indian,Dinner,Keto,"Chickpeas, Maida, Spices",163,25,Medium,Party
M1943,Butter Chicken,North Indian,Lunch,Vegetarian,"Chicken, Butter, Tomato",722,9,Hard,Festive
M0261,Chicken Chettinad,South Indian,Dinner,Non-Vegetarian,"Chicken, Coconut, Spices",676,41,Hard,Restaurant-Special
M3114,Chicken Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Chicken, Soy Sauce",487,24,Easy,Daily
M2040,Dal Makhani,North Indian,Snack,Gluten-Free,"Urad Dal, Butter, Cream",440,44,Easy,Festive
M0690,Pongal,South Indian,Breakfast,Gluten-Free,"Rice, Moong Dal, Ghee",576,41,Easy,Daily
M0902,Pongal,South Indian,Dinner,Vegetarian,"Rice, Moong Dal, Ghee",515,4,Easy,Party
M2307,Paneer Butter Masala,North Indian,Lunch,High-Protein,"Paneer, Tomato, Spices",158,31,Hard,Restaurant-Special
M2027,Rajma Chawal,North Indian,Dinner,Keto,"Rajma, Rice, Spices",891,14,Hard,Daily
M0139,Curd Rice,South Indian,Lunch,Vegetarian,"Rice, Curd, Spices",429,42,Easy,Festive
M1918,Paneer Butter Masala,North Indian,Dinner,Non-Vegetarian,"Paneer, Tomato, Spices",539,45,Hard,Party
M1829,Chole Bhature,North Indian,Dinner,Non-Vegetarian,"Chickpeas, Maida, Spices",846,32,Hard,Festive
M1574,Kadhi Pakora,North Indian,Snack,Vegan,"Besan, Curd, Spices",238,40,Medium,Restaurant-Special
M0320,Upma,South Indian,Dinner,High-Protein,"Rava, Vegetables, Spices",440,23,Medium,Restaurant-Special
M0654,Masala Dosa,South Indian,Snack,High-Protein,"Rice, Lentils, Potato",491,4,Easy,Daily
M2138,Butter Chicken,North Indian,Snack,Keto,"Chicken, Butter, Tomato",599,28,Medium,Daily
M3191,Veg Fried Rice,Indo-Chinese,Dinner,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",366,42,Easy,Daily
M0559,Lemon Rice,South Indian,Lunch,High-Protein,"Rice, Lemon, Spices",340,4,Medium,Festive
M2188,Butter Chicken,North Indian,Breakfast,High-Protein,"Chicken, Butter, Tomato",483,14,Medium,Daily
M0113,Rasam Rice,South Indian,Breakfast,Non-Vegetarian,"Tamarind, Tomato, Spices",538,12,Easy,Party
M0532,Curd Rice,South Indian,Lunch,Gluten-Free,"Rice, Curd, Spices",288,25,Medium,Festive
M0225,Fish Curry,South Indian,Breakfast,High-Protein,"Fish, Tamarind, Spices",484,29,Easy,Daily
M0724,Masala Dosa,South Indian,Dinner,Non-Vegetarian,"Rice, Lentils, Potato",281,27,Hard,Daily
M3213,Schezwan Noodles,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Schezwan Sauce",800,45,Hard,Festive
M3927,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",755,44,Medium,Festive
M1434,Chicken Chettinad,South Indian,Dinner,Non-Vegetarian,"Chicken, Coconut, Spices",311,23,Medium,Daily
M2374,Chole Bhature,North Indian,Breakfast,Vegan,"Chickpeas, Maida, Spices",618,39,Medium,Restaurant-Special
M3084,Paneer Chilli,Indo-Chinese,Snack,High-Protein,"Paneer, Capsicum, Soy Sauce",638,45,Easy,Restaurant-Special
M4000,Schezwan Noodles,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Schezwan Sauce",198,14,Hard,Festive
M1459,Chole Bhature,North Indian,Dinner,Vegetarian,"Chickpeas, Maida, Spices",602,27,Easy,Daily
M3596,Chicken Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Chicken, Soy Sauce",849,9,Easy,Daily
M2763,Schezwan Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",424,19,Medium,Party
M0847,Rasam Rice,South Indian,Snack,Gluten-Free,"Tamarind, Tomato, Spices",618,23,Easy,Festive
M0194,Lemon Rice,South Indian,Snack,Non-Vegetarian,"Rice, Lemon, Spices",376,20,Medium,Party
M1465,Chole Bhature,North Indian,Lunch,Gluten-Free,"Chickpeas, Maida, Spices",370,21,Hard,Festive
M2622,Paneer Chilli,Indo-Chinese,Snack,High-Protein,"Paneer, Capsicum, Soy Sauce",363,31,Easy,Daily
M0947,Masala Dosa,South Indian,Lunch,Keto,"Rice, Lentils, Potato",490,19,Medium,Daily
M2022,Kadhi Pakora,North Indian,Dinner,Non-Vegetarian,"Besan, Curd, Spices",718,30,Medium,Festive
M2552,Veg Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",225,34,Medium,Party
M1630,Paneer Butter Masala,North Indian,Breakfast,Gluten-Free,"Paneer, Tomato, Spices",644,36,Hard,Festive
M0118,Masala Dosa,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Potato",575,38,Hard,Restaurant-Special
M0646,Pongal,South Indian,Breakfast,High-Protein,"Rice, Moong Dal, Ghee",430,8,Easy,Party
M1871,Baingan Bharta,North Indian,Lunch,Vegan,"Brinjal, Onion, Tomato",479,25,Hard,Party
M0004,Rasam Rice,South Indian,Lunch,Gluten-Free,"Tamarind, Tomato, Spices",267,12,Hard,Party
M0075,Idli Sambar,South Indian,Lunch,Non-Vegetarian,"Rice, Lentils, Vegetables",307,38,Easy,Party
M1756,Rajma Chawal,North Indian,Lunch,Vegan,"Rajma, Rice, Spices",793,39,Medium,Restaurant-Special
M0468,Fish Curry,South Indian,Dinner,High-Protein,"Fish, Tamarind, Spices",547,22,Medium,Party
M0006,Upma,South Indian,Lunch,Gluten-Free,"Rava, Vegetables, Spices",682,26,Medium,Daily
M1247,Idli Sambar,South Indian,Snack,Non-Vegetarian,"Rice, Lentils, Vegetables",704,12,Easy,Daily
M0920,Lemon Rice,South Indian,Lunch,High-Protein,"Rice, Lemon, Spices",727,25,Hard,Party
M2596,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",461,36,Easy,Restaurant-Special
M0229,Rasam Rice,South Indian,Dinner,Vegan,"Tamarind, Tomato, Spices",849,18,Easy,Festive
M1064,Rasam Rice,South Indian,Dinner,Vegetarian,"Tamarind, Tomato, Spices",192,30,Hard,Restaurant-Special
M2591,American Chopsuey,Indo-Chinese,Breakfast,Vegan,"Noodles, Vegetables, Sauce",541,27,Hard,Restaurant-Special
M0243,Rasam Rice,South Indian,Lunch,Keto,"Tamarind, Tomato, Spices",446,45,Medium,Party
M3405,Chicken Fried Rice,Indo-Chinese,Breakfast,Gluten-Free,"Rice, Chicken, Soy Sauce",517,11,Hard,Festive
M1161,Vada,South Indian,Lunch,Vegan,"Lentils, Spices",631,39,Easy,Daily
M3089,Hakka Noodles,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Soy Sauce",386,16,Easy,Daily
M3338,Chilli Chicken,Indo-Chinese,Dinner,High-Protein,"Chicken, Capsicum, Spices",431,19,Easy,Festive
M3240,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",600,3,Easy,Daily
M2564,Veg Spring Rolls,Indo-Chinese,Dinner,Gluten-Free,"Vegetables, Maida, Spices",229,25,Medium,Daily
M2672,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",272,29,Hard,Party
M1527,Chole Bhature,North Indian,Snack,Non-Vegetarian,"Chickpeas, Maida, Spices",843,4,Hard,Restaurant-Special
M1606,Baingan Bharta,North Indian,Dinner,Vegetarian,"Brinjal, Onion, Tomato",855,41,Easy,Festive
M3710,Hakka Noodles,Indo-Chinese,Snack,Vegetarian,"Noodles, Vegetables, Soy Sauce",620,19,Hard,Festive
M3970,Veg Spring Rolls,Indo-Chinese,Snack,Vegan,"Vegetables, Maida, Spices",774,30,Hard,Daily
M2710,Schezwan Noodles,Indo-Chinese,Snack,Vegan,"Noodles, Vegetables, Schezwan Sauce",717,41,Easy,Daily
M3559,Gobi Manchurian,Indo-Chinese,Snack,Keto,"Cauliflower, Maida, Spices",842,12,Easy,Restaurant-Special
M3979,Paneer Chilli,Indo-Chinese,Lunch,High-Protein,"Paneer, Capsicum, Soy Sauce",791,31,Hard,Restaurant-Special
M1990,Paneer Butter Masala,North Indian,Dinner,Non-Vegetarian,"Paneer, Tomato, Spices",413,19,Easy,Daily
M3509,Chicken Manchurian,Indo-Chinese,Breakfast,Vegan,"Chicken, Maida, Spices",421,4,Hard,Daily
M2363,Palak Paneer,North Indian,Breakfast,Vegan,"Spinach, Paneer, Spices",895,27,Hard,Party
M1976,Biryani,North Indian,Snack,Vegan,"Rice, Meat/Vegetables, Spices",169,31,Hard,Festive
M1762,Palak Paneer,North Indian,Lunch,Vegetarian,"Spinach, Paneer, Spices",534,10,Medium,Daily
M1306,Curd Rice,South Indian,Lunch,Vegan,"Rice, Curd, Spices",659,5,Hard,Daily
M2740,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",720,26,Medium,Restaurant-Special
M1542,Paneer Butter Masala,North Indian,Dinner,Gluten-Free,"Paneer, Tomato, Spices",399,16,Easy,Party
M3463,Veg Fried Rice,Indo-Chinese,Snack,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",841,40,Easy,Restaurant-Special
M2473,Chicken Manchurian,Indo-Chinese,Snack,High-Protein,"Chicken, Maida, Spices",679,7,Medium,Daily
M2643,Paneer Chilli,Indo-Chinese,Dinner,Keto,"Paneer, Capsicum, Soy Sauce",386,45,Medium,Daily
M2796,Chicken Fried Rice,Indo-Chinese,Dinner,Keto,"Rice, Chicken, Soy Sauce",372,24,Hard,Daily
M0623,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",432,4,Hard,Party
M3064,Paneer Chilli,Indo-Chinese,Lunch,Gluten-Free,"Paneer, Capsicum, Soy Sauce",313,7,Medium,Party
M1494,Aloo Paratha,North Indian,Breakfast,Vegan,"Wheat, Potato, Spices",861,12,Hard,Daily
M0111,Pongal,South Indian,Lunch,Non-Vegetarian,"Rice, Moong Dal, Ghee",307,27,Medium,Daily
M2276,Rajma Chawal,North Indian,Lunch,Keto,"Rajma, Rice, Spices",507,5,Easy,Restaurant-Special
M3002,Veg Fried Rice,Indo-Chinese,Dinner,High-Protein,"Rice, Mixed Veg, Soy Sauce",697,10,Easy,Festive
M1170,Fish Curry,South Indian,Lunch,High-Protein,"Fish, Tamarind, Spices",218,31,Medium,Festive
M3258,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegan,"Rice, Chicken, Soy Sauce",879,15,Medium,Daily
M0233,Lemon Rice,South Indian,Dinner,Keto,"Rice, Lemon, Spices",822,27,Medium,Restaurant-Special
M0067,Upma,South Indian,Lunch,Gluten-Free,"Rava, Vegetables, Spices",617,27,Medium,Festive
M3603,American Chopsuey,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Sauce",587,38,Hard,Festive
M2073,Butter Chicken,North Indian,Breakfast,Vegan,"Chicken, Butter, Tomato",290,6,Medium,Daily
M2193,Chole Bhature,North Indian,Lunch,Vegetarian,"Chickpeas, Maida, Spices",880,17,Hard,Festive
M0537,Fish Curry,South Indian,Snack,High-Protein,"Fish, Tamarind, Spices",744,28,Easy,Daily
M2860,Chicken Fried Rice,Indo-Chinese,Snack,Vegan,"Rice, Chicken, Soy Sauce",742,4,Medium,Festive
M0126,Lemon Rice,South Indian,Dinner,Gluten-Free,"Rice, Lemon, Spices",446,18,Easy,Restaurant-Special
M2134,Biryani,North Indian,Breakfast,Keto,"Rice, Meat/Vegetables, Spices",233,5,Medium,Daily
M1255,Chicken Chettinad,South Indian,Dinner,Non-Vegetarian,"Chicken, Coconut, Spices",568,23,Easy,Daily
M3292,Chicken Fried Rice,Indo-Chinese,Snack,High-Protein,"Rice, Chicken, Soy Sauce",616,7,Medium,Daily
M1977,Paneer Butter Masala,North Indian,Lunch,Vegan,"Paneer, Tomato, Spices",181,15,Hard,Restaurant-Special
M3259,Veg Spring Rolls,Indo-Chinese,Lunch,Vegetarian,"Vegetables, Maida, Spices",365,33,Medium,Festive
M3078,Paneer Chilli,Indo-Chinese,Breakfast,Gluten-Free,"Paneer, Capsicum, Soy Sauce",887,34,Medium,Party
M2076,Palak Paneer,North Indian,Breakfast,Vegetarian,"Spinach, Paneer, Spices",167,42,Easy,Party
M0485,Rasam Rice,South Indian,Lunch,High-Protein,"Tamarind, Tomato, Spices",563,18,Easy,Party
M1655,Biryani,North Indian,Snack,Vegetarian,"Rice, Meat/Vegetables, Spices",647,14,Medium,Festive
M3852,Chilli Chicken,Indo-Chinese,Dinner,Gluten-Free,"Chicken, Capsicum, Spices",822,45,Easy,Daily
M3680,Chicken Manchurian,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Maida, Spices",299,22,Medium,Restaurant-Special
M3308,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",390,38,Medium,Daily
M3035,American Chopsuey,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Sauce",431,8,Easy,Party
M3618,Chicken Manchurian,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Maida, Spices",275,36,Medium,Daily
M1775,Butter Chicken,North Indian,Snack,Gluten-Free,"Chicken, Butter, Tomato",801,33,Hard,Festive
M2411,Veg Spring Rolls,Indo-Chinese,Snack,Vegetarian,"Vegetables, Maida, Spices",641,17,Medium,Restaurant-Special
M3584,American Chopsuey,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Sauce",550,8,Hard,Daily
M0919,Chicken Chettinad,South Indian,Lunch,Non-Vegetarian,"Chicken, Coconut, Spices",465,11,Hard,Daily
M1647,Palak Paneer,North Indian,Lunch,Vegan,"Spinach, Paneer, Spices",222,32,Medium,Restaurant-Special
M1027,Pongal,South Indian,Dinner,Vegetarian,"Rice, Moong Dal, Ghee",617,4,Easy,Daily
M1031,Lemon Rice,South Indian,Snack,Gluten-Free,"Rice, Lemon, Spices",495,17,Medium,Party
M0883,Chicken Chettinad,South Indian,Breakfast,Keto,"Chicken, Coconut, Spices",855,23,Medium,Festive
M1336,Upma,South Indian,Breakfast,Vegetarian,"Rava, Vegetables, Spices",715,18,Hard,Restaurant-Special
M2747,Paneer Chilli,Indo-Chinese,Lunch,Vegetarian,"Paneer, Capsicum, Soy Sauce",542,9,Hard,Daily
M2943,Schezwan Noodles,Indo-Chinese,Snack,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",650,12,Hard,Daily
M2714,Veg Fried Rice,Indo-Chinese,Snack,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",175,42,Hard,Festive
M0365,Lemon Rice,South Indian,Breakfast,Keto,"Rice, Lemon, Spices",155,31,Hard,Party
M2126,Chole Bhature,North Indian,Dinner,Vegetarian,"Chickpeas, Maida, Spices",557,37,Easy,Festive
M0028,Rasam Rice,South Indian,Lunch,Vegetarian,"Tamarind, Tomato, Spices",193,27,Easy,Festive
M0474,Chicken Chettinad,South Indian,Breakfast,Vegan,"Chicken, Coconut, Spices",292,4,Hard,Festive
M0526,Chicken Chettinad,South Indian,Dinner,Keto,"Chicken, Coconut, Spices",281,39,Hard,Restaurant-Special
M0726,Fish Curry,South Indian,Lunch,Gluten-Free,"Fish, Tamarind, Spices",836,35,Medium,Party
M0056,Pongal,South Indian,Dinner,Gluten-Free,"Rice, Moong Dal, Ghee",662,39,Medium,Daily
M0639,Lemon Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Lemon, Spices",554,27,Hard,Party
M0303,Pongal,South Indian,Breakfast,Vegan,"Rice, Moong Dal, Ghee",812,32,Easy,Festive
M2767,Veg Spring Rolls,Indo-Chinese,Snack,Vegetarian,"Vegetables, Maida, Spices",863,8,Easy,Festive
M3469,Schezwan Noodles,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",618,10,Hard,Festive
M1277,Rasam Rice,South Indian,Dinner,Gluten-Free,"Tamarind, Tomato, Spices",571,41,Medium,Festive
M3504,Paneer Chilli,Indo-Chinese,Breakfast,Gluten-Free,"Paneer, Capsicum, Soy Sauce",768,34,Hard,Daily
M0625,Chicken Chettinad,South Indian,Breakfast,Vegan,"Chicken, Coconut, Spices",731,11,Medium,Restaurant-Special
M2056,Biryani,North Indian,Breakfast,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",729,6,Easy,Restaurant-Special
M1281,Masala Dosa,South Indian,Lunch,Gluten-Free,"Rice, Lentils, Potato",478,29,Easy,Daily
M2852,Hakka Noodles,Indo-Chinese,Dinner,Vegan,"Noodles, Vegetables, Soy Sauce",536,10,Hard,Festive
M1050,Rasam Rice,South Indian,Breakfast,Gluten-Free,"Tamarind, Tomato, Spices",157,20,Hard,Daily
M0337,Idli Sambar,South Indian,Breakfast,Gluten-Free,"Rice, Lentils, Vegetables",790,13,Hard,Party
M0048,Lemon Rice,South Indian,Breakfast,High-Protein,"Rice, Lemon, Spices",369,7,Hard,Daily
M2879,Chilli Chicken,Indo-Chinese,Lunch,Vegan,"Chicken, Capsicum, Spices",386,37,Hard,Daily
M0107,Lemon Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Lemon, Spices",677,43,Hard,Festive
M2398,Palak Paneer,North Indian,Lunch,Keto,"Spinach, Paneer, Spices",840,37,Medium,Restaurant-Special
M1080,Lemon Rice,South Indian,Breakfast,Non-Vegetarian,"Rice, Lemon, Spices",431,36,Medium,Daily
M2287,Palak Paneer,North Indian,Breakfast,High-Protein,"Spinach, Paneer, Spices",653,37,Medium,Daily
M2262,Aloo Paratha,North Indian,Dinner,Vegan,"Wheat, Potato, Spices",733,36,Hard,Restaurant-Special
M1145,Pongal,South Indian,Snack,Keto,"Rice, Moong Dal, Ghee",404,30,Hard,Restaurant-Special
M3162,Gobi Manchurian,Indo-Chinese,Breakfast,Gluten-Free,"Cauliflower, Maida, Spices",626,26,Medium,Festive
M2297,Kadhi Pakora,North Indian,Lunch,Keto,"Besan, Curd, Spices",184,44,Easy,Festive
M2842,Gobi Manchurian,Indo-Chinese,Breakfast,High-Protein,"Cauliflower, Maida, Spices",559,40,Easy,Restaurant-Special
M1837,Paneer Butter Masala,North Indian,Dinner,Non-Vegetarian,"Paneer, Tomato, Spices",385,22,Medium,Festive
M1754,Aloo Paratha,North Indian,Snack,Keto,"Wheat, Potato, Spices",768,15,Medium,Festive
M1102,Vada,South Indian,Lunch,High-Protein,"Lentils, Spices",640,32,Hard,Daily
M1969,Aloo Paratha,North Indian,Breakfast,Keto,"Wheat, Potato, Spices",393,39,Easy,Restaurant-Special
M3009,Chicken Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Chicken, Soy Sauce",524,18,Easy,Party
M3651,Gobi Manchurian,Indo-Chinese,Dinner,Vegetarian,"Cauliflower, Maida, Spices",474,38,Medium,Festive
M0524,Lemon Rice,South Indian,Dinner,Gluten-Free,"Rice, Lemon, Spices",177,41,Hard,Party
M2281,Chole Bhature,North Indian,Breakfast,Gluten-Free,"Chickpeas, Maida, Spices",401,37,Medium,Restaurant-Special
M2693,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",383,40,Easy,Party
M2886,Chilli Chicken,Indo-Chinese,Dinner,High-Protein,"Chicken, Capsicum, Spices",659,13,Easy,Daily
M1429,Curd Rice,South Indian,Lunch,High-Protein,"Rice, Curd, Spices",546,5,Hard,Daily
M2582,Gobi Manchurian,Indo-Chinese,Lunch,Gluten-Free,"Cauliflower, Maida, Spices",803,30,Medium,Daily
M3468,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",665,7,Easy,Daily
M0604,Upma,South Indian,Snack,Vegan,"Rava, Vegetables, Spices",751,31,Hard,Daily
M1490,Paneer Butter Masala,North Indian,Snack,High-Protein,"Paneer, Tomato, Spices",278,11,Hard,Daily
M3110,Hakka Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Soy Sauce",808,45,Medium,Party
M3231,Chilli Chicken,Indo-Chinese,Dinner,Keto,"Chicken, Capsicum, Spices",525,10,Easy,Party
M0061,Masala Dosa,South Indian,Snack,Gluten-Free,"Rice, Lentils, Potato",374,41,Easy,Party
M3659,Chicken Manchurian,Indo-Chinese,Dinner,Vegan,"Chicken, Maida, Spices",858,33,Hard,Daily
M0672,Masala Dosa,South Indian,Snack,High-Protein,"Rice, Lentils, Potato",700,43,Medium,Festive
M0093,Vada,South Indian,Breakfast,Gluten-Free,"Lentils, Spices",574,42,Easy,Restaurant-Special
M0667,Upma,South Indian,Dinner,Vegetarian,"Rava, Vegetables, Spices",884,10,Hard,Restaurant-Special
M1888,Baingan Bharta,North Indian,Snack,Gluten-Free,"Brinjal, Onion, Tomato",656,12,Easy,Festive
M0281,Fish Curry,South Indian,Lunch,Non-Vegetarian,"Fish, Tamarind, Spices",566,27,Hard,Party
M1720,Butter Chicken,North Indian,Snack,Vegan,"Chicken, Butter, Tomato",896,9,Easy,Festive
M3016,Hakka Noodles,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",662,7,Medium,Festive
M0360,Vada,South Indian,Lunch,Gluten-Free,"Lentils, Spices",815,23,Medium,Daily
M0900,Chicken Chettinad,South Indian,Snack,Gluten-Free,"Chicken, Coconut, Spices",351,4,Easy,Daily
M1936,Butter Chicken,North Indian,Snack,Keto,"Chicken, Butter, Tomato",201,16,Medium,Daily
M1995,Kadhi Pakora,North Indian,Lunch,Keto,"Besan, Curd, Spices",725,35,Medium,Festive
M3946,Hakka Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Soy Sauce",702,25,Easy,Restaurant-Special
M2896,Schezwan Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Schezwan Sauce",376,27,Easy,Daily
M0761,Fish Curry,South Indian,Dinner,Keto,"Fish, Tamarind, Spices",867,42,Medium,Restaurant-Special
M2159,Biryani,North Indian,Dinner,Vegetarian,"Rice, Meat/Vegetables, Spices",233,31,Easy,Party
M3488,Chicken Fried Rice,Indo-Chinese,Dinner,Vegetarian,"Rice, Chicken, Soy Sauce",743,8,Hard,Restaurant-Special
M0043,Pongal,South Indian,Snack,Vegan,"Rice, Moong Dal, Ghee",235,20,Medium,Restaurant-Special
M2174,Chole Bhature,North Indian,Breakfast,Gluten-Free,"Chickpeas, Maida, Spices",894,25,Easy,Party
M0205,Curd Rice,South Indian,Dinner,Non-Vegetarian,"Rice, Curd, Spices",847,29,Hard,Daily
M1474,Aloo Paratha,North Indian,Snack,Non-Vegetarian,"Wheat, Potato, Spices",881,4,Medium,Restaurant-Special
M2101,Kadhi Pakora,North Indian,Lunch,Vegetarian,"Besan, Curd, Spices",437,16,Easy,Party
M2594,Gobi Manchurian,Indo-Chinese,Dinner,Gluten-Free,"Cauliflower, Maida, Spices",192,6,Easy,Daily
M0069,Pongal,South Indian,Lunch,Keto,"Rice, Moong Dal, Ghee",515,4,Easy,Party
M1876,Chole Bhature,North Indian,Lunch,Gluten-Free,"Chickpeas, Maida, Spices",179,27,Hard,Party
M2833,Gobi Manchurian,Indo-Chinese,Snack,Keto,"Cauliflower, Maida, Spices",656,5,Medium,Festive
M3728,Veg Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",870,23,Easy,Festive
M2232,Paneer Butter Masala,North Indian,Breakfast,Keto,"Paneer, Tomato, Spices",474,17,Hard,Party
M0138,Masala Dosa,South Indian,Breakfast,Non-Vegetarian,"Rice, Lentils, Potato",154,41,Medium,Party
M2948,Chicken Fried Rice,Indo-Chinese,Dinner,High-Protein,"Rice, Chicken, Soy Sauce",453,12,Hard,Restaurant-Special
M0797,Masala Dosa,South Indian,Breakfast,High-Protein,"Rice, Lentils, Potato",209,43,Hard,Festive
M2181,Rajma Chawal,North Indian,Breakfast,Non-Vegetarian,"Rajma, Rice, Spices",538,36,Medium,Party
M2129,Chole Bhature,North Indian,Lunch,Vegan,"Chickpeas, Maida, Spices",440,31,Medium,Daily
M0759,Rasam Rice,South Indian,Lunch,Gluten-Free,"Tamarind, Tomato, Spices",864,22,Medium,Daily
M0542,Lemon Rice,South Indian,Snack,Vegetarian,"Rice, Lemon, Spices",731,4,Easy,Daily
M1020,Chicken Chettinad,South Indian,Lunch,Vegetarian,"Chicken, Coconut, Spices",428,5,Medium,Party
M3031,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",276,12,Hard,Restaurant-Special
M0166,Curd Rice,South Indian,Snack,Keto,"Rice, Curd, Spices",672,43,Easy,Festive
M0249,Fish Curry,South Indian,Lunch,Gluten-Free,"Fish, Tamarind, Spices",528,7,Medium,Party
M1332,Chicken Chettinad,South Indian,Lunch,Keto,"Chicken, Coconut, Spices",381,15,Medium,Daily
M2018,Dal Makhani,North Indian,Breakfast,Vegetarian,"Urad Dal, Butter, Cream",547,27,Hard,Restaurant-Special
M0447,Curd Rice,South Indian,Snack,Non-Vegetarian,"Rice, Curd, Spices",858,44,Hard,Restaurant-Special
M2483,Chicken Fried Rice,Indo-Chinese,Breakfast,Vegetarian,"Rice, Chicken, Soy Sauce",338,10,Easy,Party
